,id,prediction
162,162,0.3869599673186431
163,163,0.5135385463424058
164,164,0.535781415565741
165,165,0.6212147624599267
166,166,0.2506092994585329
167,167,0.10082279784977306
168,168,0.7897722823861592
169,169,0.40804154645280283
170,170,0.8103808753688412
171,171,0.28326091852171037
172,172,0.3424961578352951
173,173,0.21579382401985633
174,174,0.2950924794094129
175,175,0.910750632071277
176,176,0.7537163965166199
177,177,0.33041120262400353
178,178,0.1328040656227568
179,179,0.22571510542413506
180,180,0.3462758206695427
181,181,0.15961638932576183
182,182,0.4962812678481849
183,183,0.4096565723244826
184,184,0.8015853723875619
185,185,0.7185197549352376
186,186,0.5361728611897952
187,187,0.5214933883284444
188,188,0.8641616398027953
189,189,0.1367642853807541
190,190,0.44968797446309783
191,191,0.19779659012580836
192,192,0.49111339602724124
193,193,0.8838936084861938
194,194,0.5918670087263972
195,195,0.5547080682379077
196,196,0.8392906415414078
197,197,0.6452292603723079
198,198,0.8402888677712005
199,199,0.16306427851253733
200,200,0.6074307924901495
201,201,0.40184077413317926
202,202,0.21309184115745275
203,203,0.7874427595049583
204,204,0.40723235994363555
205,205,0.822869619946836
206,206,0.07762259606010521
207,207,0.22703545084413362
208,208,0.28754311166234453
209,209,0.12161579707872616
210,210,0.5094704412558597
211,211,0.5762504517903907
212,212,0.2092235805847218
213,213,0.2656194438583475
214,214,0.2988870723329281
215,215,0.5192978935449866
216,216,0.6893154560062633
217,217,0.5454623126720779
218,218,0.762565029949725
219,219,0.6554495008469974
220,220,0.7394737638041463
221,221,0.5309875163062351
222,222,0.2856931214338124
223,223,0.8839673980320445
224,224,0.8504152733373368
225,225,0.38194022494678015
226,226,0.5672656330775717
227,227,0.24274630191219762
228,228,0.34892957773713656
229,229,0.24624637077976846
230,230,0.23499419026339488
231,231,0.6543667676581683
232,232,0.4085124661695372
233,233,0.43802374692811563
234,234,0.6667089037436151
235,235,0.7557298793087691
236,236,0.3172680067724916
237,237,0.16487667223486072
238,238,0.41134154409265106
239,239,0.6731171787252089
240,240,0.60435934725196
241,241,0.34259787320200646
242,242,0.15991257978397494
243,243,0.7197677754492483
244,244,0.8772405917255149
245,245,0.44916791606320133
246,246,0.29011415435488025
247,247,0.7385341205681877
248,248,0.20504859375811008
249,249,0.1753693577079955
250,250,0.6102120963327382
251,251,0.7517710707808761
252,252,0.5190116437906458
253,253,0.667026207935176
254,254,0.36747109582206444
255,255,0.198309785861186
256,256,0.6862333092072356
257,257,0.5217166519700687
258,258,0.1518029351870771
259,259,0.5413611405074545
260,260,0.08707540787150427
261,261,0.6560649950001112
262,262,0.2810953636336759
263,263,0.09587051451778507
264,264,0.14771138684870416
265,265,0.3545585215643604
266,266,0.8121716973413245
267,267,0.8329609216722981
268,268,0.3065052593753584
269,269,0.3022953301199416
270,270,0.13493862498939208
271,271,0.1699187525824831
272,272,0.38089975313568397
273,273,0.7301561557117385
274,274,0.5490580429806217
275,275,0.1580989031332534
276,276,0.750262770634191
277,277,0.10643023916479125
278,278,0.4321634526405167
279,279,0.7889605885944527
280,280,0.6340624211567307
281,281,0.6836262010341667
282,282,0.7105391065613321
283,283,0.9074711778940004
284,284,0.5205711636314727
285,285,0.15456151755565656
286,286,0.22924452154610403
287,287,0.38651299069839895
288,288,0.6608128687842586
289,289,0.5736109223625643
290,290,0.36400746657328586
291,291,0.31276242745885374
292,292,0.3565692394377405
293,293,0.2039178792255554
294,294,0.364358692321963
295,295,0.3792786119031808
296,296,0.4179098628077433
297,297,0.5968394700094289
298,298,0.597355514412575
299,299,0.518798062306644
300,300,0.5890694261909262
301,301,0.2752044527066833
302,302,0.43286494630157163
303,303,0.7645692099640444
304,304,0.447531268082168
305,305,0.10209843552463031
306,306,0.5819116326790649
307,307,0.8820595219620991
308,308,0.2743538114940752
309,309,0.7191460327356528
310,310,0.24012589687808572
311,311,0.14051736446184687
312,312,0.769284266236547
313,313,0.43873858105430663
314,314,0.30691850529491066
315,315,0.8038061691130695
316,316,0.9346553617140065
317,317,0.391094014448643
318,318,0.22392181584204868
319,319,0.6368222352677958
320,320,0.39348130477042037
321,321,0.41278596761144076
322,322,0.5868483670343124
323,323,0.15830963445540797
324,324,0.3781693883609591
325,325,0.19000693095779458
326,326,0.8062506633189525
327,327,0.07205244268263962
328,328,0.603055881306383
329,329,0.6372212546392378
330,330,0.8859314440551909
331,331,0.07166435616156676
332,332,0.3969242405110102
333,333,0.2991462797682413
334,334,0.786272790054945
335,335,0.5513834327553603
336,336,0.17105255128361976
337,337,0.5792871955191414
338,338,0.8023811575840786
339,339,0.6950351324154893
340,340,0.784893659055473
341,341,0.3724069584038459
342,342,0.6200548737913404
343,343,0.40054045082501366
344,344,0.3181508818262371
345,345,0.9221835492415256
346,346,0.6632524695795089
347,347,0.15794028906173213
348,348,0.5225214062133352
349,349,0.7399149923072644
350,350,0.6179195336969406
351,351,0.3276966463511628
352,352,0.37848316376472235
353,353,0.6227948858004495
354,354,0.7792440566716293
355,355,0.6501070554924466
356,356,0.5860194336172643
357,357,0.31124609159253686
358,358,0.4382192127055619
359,359,0.40238286693617337
360,360,0.5413797986546028
361,361,0.1951581567625123
362,362,0.1649766103808957
363,363,0.22816015802387413
364,364,0.41743380805285046
365,365,0.5211595912459218
366,366,0.6507339344800742
367,367,0.20450750997085437
368,368,0.07130531655631636
369,369,0.2503522018492072
370,370,0.45487610701792797
371,371,0.7226605482474419
372,372,0.783248842849476
373,373,0.8553809376630539
374,374,0.19115124308622816
375,375,0.5605450568747813
376,376,0.4703783647970437
377,377,0.3307546549317381
378,378,0.5871136804275554
379,379,0.35102471194850376
380,380,0.15464487970403723
381,381,0.8144535964408446
382,382,0.645298710782337
383,383,0.271982918135213
384,384,0.33003022774867646
385,385,0.2997128259175092
386,386,0.2924085819378151
387,387,0.6830009621564337
388,388,0.9104955260552944
389,389,0.7975960196402497
390,390,0.2871708374161067
391,391,0.23656764335752523
392,392,0.2059448584979558
393,393,0.3282235507093788
394,394,0.7419103460340023
395,395,0.22536149352040152
396,396,0.8197912389833117
397,397,0.7522769338015237
398,398,0.22526786302018117
399,399,0.13943520692567735
400,400,0.8207369601618302
401,401,0.8362257795109276
402,402,0.40351580547354515
403,403,0.1986933052930117
404,404,0.32466169265287714
405,405,0.45467804528062894
406,406,0.8804253753806405
407,407,0.32552577664705795
408,408,0.1848966939710739
409,409,0.26382893431891286
410,410,0.4827818428707965
411,411,0.08273604830923074
412,412,0.30860132425873327
413,413,0.5317338962441566
414,414,0.23098790339370107
415,415,0.44059341763454096
416,416,0.8467228841355505
417,417,0.5425075486226093
418,418,0.7282409843097648
419,419,0.5972442973820998
420,420,0.759836345818215
421,421,0.5750192333878491
422,422,0.6207565056528087
423,423,0.4923505817651299
424,424,0.7562261687856562
425,425,0.08724764602569268
426,426,0.7026461906656076
427,427,0.5489565178044873
428,428,0.6113609635756123
429,429,0.6088880101247326
430,430,0.690869655927395
431,431,0.29204255254093464
432,432,0.795265460719568
433,433,0.795599173928509
434,434,0.39332318000208305
435,435,0.62232621064106
436,436,0.251056698416456
437,437,0.21205852142644782
438,438,0.6928145631749666
439,439,0.18630513277794944
440,440,0.2268144065806843
441,441,0.349907287397068
442,442,0.167618487657629
443,443,0.8018773575761727
444,444,0.3612295121012489
445,445,0.7960245437298727
446,446,0.4180456468570126
447,447,0.8031903526850049
448,448,0.2010637608341406
449,449,0.48615804463798223
450,450,0.6051030757818671
451,451,0.559346358283589
452,452,0.2722129644126014
453,453,0.24142909653003322
454,454,0.3516707986314037
455,455,0.3389427556064056
456,456,0.33768950163277
457,457,0.6745847966807936
458,458,0.5882761800061791
459,459,0.2203917708509841
460,460,0.5915569887720488
461,461,0.8683892305220768
462,462,0.39800800198832226
463,463,0.4715443183432542
464,464,0.48777749920152785
465,465,0.4244871405440211
466,466,0.7007087166801177
467,467,0.17048995407360076
468,468,0.25399216293593574
469,469,0.695344089221372
470,470,0.08836066461301394
471,471,0.27838245719370097
472,472,0.4340817398927971
473,473,0.385011325057829
474,474,0.26161732242264474
475,475,0.4026840544412589
476,476,0.28681333278665233
477,477,0.22014039668198968
478,478,0.7241892097270874
479,479,0.6670610898133401
480,480,0.5086224564613719
481,481,0.39762543009414725
482,482,0.07555972587216296
483,483,0.21212465761835944
484,484,0.8935537190311684
485,485,0.1856219089776039
486,486,0.4141559285536443
487,487,0.12075744018215477
488,488,0.13427206744815678
489,489,0.09104536049989505
490,490,0.14036476751833735
491,491,0.45290592514764916
492,492,0.5336790971716475
493,493,0.1543167019116
494,494,0.29495384965267235
495,495,0.15103149585602835
496,496,0.22381898926462576
497,497,0.38157985618455353
498,498,0.24396879294097848
499,499,0.6598912604598345
500,500,0.6423505088942644
501,501,0.530972316597338
502,502,0.23093804107550456
503,503,0.3568435776551699
504,504,0.47713681450082956
505,505,0.5650607559038374
506,506,0.5784106231554605
507,507,0.7566130688079176
508,508,0.5096195918346177
509,509,0.14011845807204223
510,510,0.5034222516588828
511,511,0.30835281594890673
512,512,0.5888936065998106
513,513,0.6853552630447498
514,514,0.4764392430822716
515,515,0.5742380594501028
516,516,0.8637072148836857
517,517,0.24180487602622205
518,518,0.4450481379855318
519,519,0.32032457474302456
520,520,0.6615481082486018
521,521,0.6799061515109853
522,522,0.7323526057877504
523,523,0.15571707461687898
524,524,0.7751805355168301
525,525,0.4413273504001878
526,526,0.6409796730712619
527,527,0.3059890292697541
528,528,0.6854120134957389
529,529,0.5489078369057924
530,530,0.6324982685344551
531,531,0.12399906020870086
532,532,0.24210669842360105
533,533,0.5205849790182479
534,534,0.17054058235189062
535,535,0.45968136753383393
536,536,0.691299708707913
537,537,0.4702408701247845
538,538,0.0698838018762873
539,539,0.3450738256444782
540,540,0.9341611827532554
541,541,0.7811535000382228
542,542,0.7705869775216574
543,543,0.3668802396746739
544,544,0.373772024697124
545,545,0.8857472112963858
546,546,0.683656629634692
547,547,0.7364143542578523
548,548,0.7132352314595986
549,549,0.6206068881505526
550,550,0.6542542785841008
551,551,0.24586476118607933
552,552,0.433150364140695
553,553,0.4330305318338576
554,554,0.32510914086533604
555,555,0.3698202755012871
556,556,0.6222686262339632
557,557,0.458246817073093
558,558,0.5908283114593156
559,559,0.5031309600490219
560,560,0.6019419545671264
561,561,0.6246713538734893
562,562,0.43691758451911084
563,563,0.15833322265239974
564,564,0.7140080672824342
565,565,0.4870625697545818
566,566,0.11309357527376539
567,567,0.8706788810035659
568,568,0.18873013836358496
569,569,0.2972180771403318
570,570,0.2247242825009714
571,571,0.4730732126688092
572,572,0.1166120472701505
573,573,0.3120957369653195
574,574,0.3713642648348804
575,575,0.33108263640865954
576,576,0.175392355096373
577,577,0.39828272916125707
578,578,0.5698938954005807
579,579,0.7118106625748226
580,580,0.6329537332205467
581,581,0.8326646426941028
582,582,0.9010617186914088
583,583,0.3037309370089861
584,584,0.4372846936491687
585,585,0.4235305252205618
586,586,0.5912897829283636
587,587,0.2606863653024491
588,588,0.40481884044153826
589,589,0.5021808629967203
590,590,0.14032773678301455
591,591,0.6388129782715434
592,592,0.5660126415847945
593,593,0.6466287574928332
594,594,0.5717887293020143
595,595,0.21107410744015406
596,596,0.884283294804512
597,597,0.4773612075951378
598,598,0.308999894080924
599,599,0.6198144536315012
600,600,0.8208175223379122
601,601,0.28358829929567936
602,602,0.7398355513313793
603,603,0.3513219579771906
604,604,0.6058470115358368
605,605,0.4103749705165155
606,606,0.35972509316035783
607,607,0.6736229683221386
608,608,0.2767291735830246
609,609,0.6461329167137544
610,610,0.3056888386168101
611,611,0.22729450544495272
612,612,0.9314387817004508
613,613,0.18575322199299513
614,614,0.36297826558528523
615,615,0.7067541018609491
616,616,0.7515283257228503
617,617,0.05727239141823859
618,618,0.24156946786425287
619,619,0.2032461483863328
620,620,0.25840109910423437
621,621,0.08280583239311969
622,622,0.13467784363827962
623,623,0.32340836515457455
624,624,0.24277362119841434
625,625,0.1290184036947648
626,626,0.27750370882973174
627,627,0.653014402701079
628,628,0.13262973995294508
629,629,0.6372282529389427
630,630,0.09521002619304245
631,631,0.4313852925658902
632,632,0.49120322854787063
633,633,0.4275236253634996
634,634,0.6037004128189538
635,635,0.07556318132781328
636,636,0.6969889940029492
637,637,0.40716202914238725
638,638,0.36049902066997414
639,639,0.4203371127573006
640,640,0.5280061802844931
641,641,0.465936093408337
642,642,0.10543221787962424
643,643,0.2495168981211475
644,644,0.21346407847025833
645,645,0.30825845487518494
646,646,0.1310267097656002
647,647,0.7046740760908713
648,648,0.33755328744241847
649,649,0.37939021015185437
650,650,0.23595360021832737
651,651,0.5343969328989276
652,652,0.8236978039450414
653,653,0.7443287342965936
654,654,0.18174939735591597
655,655,0.33032959247340077
656,656,0.26184398241077333
657,657,0.8070845928444219
658,658,0.35836782405600165
659,659,0.19292883905102337
660,660,0.30567821960410724
661,661,0.6690198419516179
662,662,0.46719098650396845
663,663,0.22964711808399238
664,664,0.6662267552376883
665,665,0.4739919906225364
666,666,0.544740149988073
667,667,0.42068296784050163
668,668,0.4670622130606764
669,669,0.4529538887652273
670,670,0.3277408127641003
671,671,0.06612975731794604
672,672,0.7661425762919818
673,673,0.23841588031358757
674,674,0.3116564792142605
675,675,0.9069303171963679
676,676,0.09444124285235105
677,677,0.7557540601713708
678,678,0.5288058566465843
679,679,0.19353692095244934
680,680,0.2916307614507127
681,681,0.5745287181565326
682,682,0.6121535909414614
683,683,0.6362397191605119
684,684,0.6328856090394712
685,685,0.4843515296851435
686,686,0.5133633939543255
687,687,0.6102728211692918
688,688,0.7485818693800036
689,689,0.6366438687661378
690,690,0.3742909864311
691,691,0.3927420793066379
692,692,0.47987904797292674
693,693,0.5925576725672587
694,694,0.5376579557594094
695,695,0.06846235051527026
696,696,0.17593386524236268
697,697,0.09327495302126206
698,698,0.36726353917853116
699,699,0.6355518973815156
700,700,0.3117812724711792
701,701,0.8171206703397119
702,702,0.7587065951315831
703,703,0.5168533258023094
704,704,0.3481031926520516
705,705,0.14532727155017505
706,706,0.08394716931194357
707,707,0.353795713935554
708,708,0.09475788877947801
709,709,0.115020582783117
710,710,0.6865207117992046
711,711,0.33296739070553993
712,712,0.691004965197662
713,713,0.23657497623654358
714,714,0.07680511418937241
715,715,0.5121996089399367
716,716,0.7370693300796455
717,717,0.33717678356298303
718,718,0.3578957337521917
719,719,0.46352653037729213
720,720,0.25617645726846094
721,721,0.45719067793502377
722,722,0.21004419574298136
723,723,0.6412118656818363
724,724,0.5950959017862097
725,725,0.7223167077328396
726,726,0.12018955083994706
727,727,0.08543636892131777
728,728,0.5943918960995734
729,729,0.20500389221326237
730,730,0.8036378113710815
731,731,0.3097732466136965
732,732,0.6193778801236104
733,733,0.37871905088775026
734,734,0.46984914825928364
735,735,0.38309615721139784
736,736,0.7749905009905272
737,737,0.3182057025376864
738,738,0.4780495872352354
739,739,0.12547770151294885
740,740,0.6643252821435619
741,741,0.7634737665688417
742,742,0.6294576715510521
743,743,0.5783693885851664
